1번째 칼럼,2번째 칼럼,3번째 칼럼,4번째 칼럼,5번째 칼럼,6번째 칼럼,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
2544,동구,화도진중학교,인천광역시 동구 화수로 61 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화수로 61 버스정류장,126.631884,37.4838079,인근좌표,28140,새주소,인천광역시 동구 화수로  61,인천광역시 동구,NULL,,,,
2545,동구,인천재능대학교서문,인천광역시 동구 송림로 144 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 송림로 144 버스정류장,126.65042,37.4772815,정좌표,2.81401E+18,새주소,인천광역시 동구 송림로 144,인천광역시 동구 송림동 29-2,22570,2814061000,송림4동,2814010700,송림동
2546,동구,만석주공,인천광역시 동구 화도진로 189 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화도진로 189 버스정류장,126.6228149,37.4857208,인근좌표,28140,새주소,인천광역시 동구 화도진로  189,인천광역시 동구,NULL,,,,
2547,동구,만석초등학교,인천광역시 동구 제물량로 410 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 제물량로 410 버스정류장,126.6269563,37.4843184,인근좌표,28140,새주소,인천광역시 동구 제물량로  410,인천광역시 동구,NULL,,,,
2548,동구,새마을금고,인천광역시 동구 화도진로 151 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화도진로 151 버스정류장,126.6261808,37.4840661,인근좌표,28140,새주소,인천광역시 동구 화도진로  151,인천광역시 동구,NULL,,,,
2549,동구,동부아파트,인천광역시 동구 화수로 20 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화수로 20 버스정류장,126.6359876,37.4807378,인근좌표,28140,새주소,인천광역시 동구 화수로  20,인천광역시 동구,NULL,,,,
2550,동구,동부아파트,인천광역시 동구 화수로 19 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화수로 19 버스정류장,126.6359876,37.4807378,인근좌표,28140,새주소,인천광역시 동구 화수로  19,인천광역시 동구,NULL,,,,
2551,동구,솔빛마을주공아파트,인천광역시 동구 송현로 53-5 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 송현로 53-5 버스정류장,126.6373846,37.4803935,인근좌표,28140,새주소,인천광역시 동구 송현로  53-5,인천광역시 동구,NULL,,,,
2552,동구,솔빛마을주공아파트,인천광역시 동구 송현로 56 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 송현로 56 버스정류장,126.6376206,37.4804683,인근좌표,28140,새주소,인천광역시 동구 송현로  56,인천광역시 동구,NULL,,,,
2553,동구,서림초등학교,인천광역시 동구 새천년로 95-1 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 새천년로 95-1 버스정류장,126.6484988,37.4766108,인근좌표,28140,새주소,인천광역시 동구 새천년로  95-1,인천광역시 동구,NULL,,,,
2554,동구,만석동행정복지센터,인천광역시 동구 제물량로 392 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 제물량로 392 버스정류장,126.6247218,37.4834725,인근좌표,28140,새주소,인천광역시 동구 제물량로  392,인천광역시 동구,NULL,,,,
2555,동구,솔빛주공2단지,인천광역시 동구 화수로 5 버스정류장,사물주소 확정,2020-05-13,인천광역시 동구 화수로 5 버스정류장,126.636459,37.4803108,인근좌표,28140,새주소,인천광역시 동구 화수로  5,인천광역시 동구,NULL,,,,
2556,동구,현대시장,인천광역시 동구 샛골로 168-13 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 샛골로 168-13 버스정류장,126.6454686,37.4772518,인근좌표,28140,새주소,인천광역시 동구 샛골로  168-13,인천광역시 동구,NULL,,,,
2557,동구,현대시장,인천광역시 동구 송림로 116-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송림로 116-1 버스정류장,126.6475647,37.4763748,인근좌표,28140,새주소,인천광역시 동구 송림로  116-1,인천광역시 동구,NULL,,,,
2558,동구,현대동부시장,인천광역시 동구 샛골로 165-3 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 샛골로 165-3 버스정류장,126.6446887,37.4772429,인근좌표,28140,새주소,인천광역시 동구 샛골로  165-3,인천광역시 동구,NULL,,,,
2559,동구,영풍아파트,인천광역시 동구 화도진로 129 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 화도진로 129 버스정류장,126.6278826,37.4825091,인근좌표,28140,새주소,인천광역시 동구 화도진로  129,인천광역시 동구,NULL,,,,
2560,동구,솔빛마을,인천광역시 동구 송현로 39-1 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 송현로 39-1 버스정류장,126.635921,37.4794306,인근좌표,28140,새주소,인천광역시 동구 송현로  39-1,인천광역시 동구,NULL,,,,
2561,동구,솔빛마을,인천광역시 동구 송현로 32 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 송현로 32 버스정류장,126.6354767,37.478993,인근좌표,28140,새주소,인천광역시 동구 송현로  32,인천광역시 동구,NULL,,,,
2562,동구,서림초등학교,인천광역시 동구 새천년로 86 버스정류장,사물주소 확정,2020-05-14,인천광역시 동구 새천년로 86 버스정류장,126.6478737,37.4755404,인근좌표,28140,새주소,인천광역시 동구 새천년로  86,인천광역시 동구,NULL,,,,
2563,동구,화도진공원.화도진도서관,인천광역시 동구 화도진로 108-3 버스정류장,사물주소 확정,2020-05-15,인천광역시 동구 화도진로 108-3 버스정류장,126.6287047,37.4808337,인근좌표,28140,새주소,인천광역시 동구 화도진로  108-3,인천광역시 동구,NULL,,,,
2564,동구,솔빛마을,인천광역시 동구 송현로 29-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송현로 29-1 버스정류장,126.6353877,37.4789108,인근좌표,28140,새주소,인천광역시 동구 송현로  29-1,인천광역시 동구,NULL,,,,
2565,동구,화도진공원.화도진도서관,인천광역시 동구 화도진로 109-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 화도진로 109-1 버스정류장,126.6287047,37.4808337,인근좌표,28140,새주소,인천광역시 동구 화도진로  109-1,인천광역시 동구,NULL,,,,
2566,동구,동일방직,인천광역시 동구 제물량로 363 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 제물량로 363 버스정류장,126.6219193,37.4815387,인근좌표,28140,새주소,인천광역시 동구 제물량로  363,인천광역시 동구,NULL,,,,
2567,동구,동일방직,인천광역시 동구 제물량로 364 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 제물량로 364 버스정류장,126.6219193,37.4815387,인근좌표,28140,새주소,인천광역시 동구 제물량로  364,인천광역시 동구,NULL,,,,
2568,동구,송림3.5동행정복지센터(재능대),인천광역시 동구 새천년로 66 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 새천년로 66 버스정류장,126.6484501,37.4742946,인근좌표,28140,새주소,인천광역시 동구 새천년로  66,인천광역시 동구,NULL,,,,
2569,동구,동산중고등학교(인천재능대정문),인천광역시 동구 새천년로 65 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 새천년로 65 버스정류장,126.6484501,37.4742946,인근좌표,28140,새주소,인천광역시 동구 새천년로  65,인천광역시 동구,NULL,,,,
2570,동구,화도고개,인천광역시 동구 화도진로 86-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 화도진로 86-2 버스정류장,126.6304736,37.4793135,인근좌표,28140,새주소,인천광역시 동구 화도진로  86-2,인천광역시 동구,NULL,,,,
2571,동구,화도고개,인천광역시 동구 화도진로 85-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 화도진로 85-2 버스정류장,126.630193,37.4792021,인근좌표,28140,새주소,인천광역시 동구 화도진로  85-2,인천광역시 동구,NULL,,,,
2572,동구,동구청소년수련관.달동네박물관,인천광역시 동구 송림로 71-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송림로 71-2 버스정류장,126.6427431,37.4754275,인근좌표,28140,새주소,인천광역시 동구 송림로  71-2,인천광역시 동구,NULL,,,,
2573,동구,송현시장.수도국산달동네박물관,인천광역시 동구 송현로 15-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송현로 15-1 버스정류장,126.634242,37.4778794,인근좌표,28140,새주소,인천광역시 동구 송현로  15-1,인천광역시 동구,NULL,,,,
2574,동구,송현시장. 수도국산달동네박물관,인천광역시 동구 수문통로 54-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 수문통로 54-2 버스정류장,126.6355876,37.4803548,인근좌표,28140,새주소,인천광역시 동구 수문통로  54-2,인천광역시 동구,NULL,,,,
2575,동구,동산휴먼시아2단지,인천광역시 동구 새천년로 38-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 새천년로 38-1 버스정류장,126.6496795,37.471939,인근좌표,28140,새주소,인천광역시 동구 새천년로  38-1,인천광역시 동구,NULL,,,,
2576,동구,동산휴먼시아2단지,인천광역시 동구 새천년로 49 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 새천년로 49 버스정류장,126.6497738,37.4723545,인근좌표,28140,새주소,인천광역시 동구 새천년로  49,인천광역시 동구,NULL,,,,
2577,동구,동산고등학교,인천광역시 동구 동산로 68 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 동산로 68 버스정류장,126.6467875,37.4737079,정좌표,2.81401E+18,새주소,인천광역시 동구 동산로 68,인천광역시 동구 송림동 66-19,22559,2814060500,송림3.5동,2814010700,송림동
2578,동구,송현시장.수도국산달동네박물관,인천광역시 동구 송현로 9-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송현로 9-1 버스정류장,126.6337517,37.4774863,인근좌표,28140,새주소,인천광역시 동구 송현로  9-1,인천광역시 동구,NULL,,,,
2579,동구,송현시장.수도국산달동네박물관,인천광역시 동구 송현로 10-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송현로 10-1 버스정류장,126.6342526,37.4772939,인근좌표,28140,새주소,인천광역시 동구 송현로  10-1,인천광역시 동구,NULL,,,,
2580,동구,동산고,인천광역시 동구 동산로 67-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 동산로 67-1 버스정류장,126.6468451,37.4736455,인근좌표,28140,새주소,인천광역시 동구 동산로  67-1,인천광역시 동구,NULL,,,,
2581,동구,삼익아파트.달동네박물관,인천광역시 동구 송림로 62-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송림로 62-1 버스정류장,126.6418954,37.4747871,인근좌표,28140,새주소,인천광역시 동구 송림로  62-1,인천광역시 동구,NULL,,,,
2582,동구,화평철교.화평동냉면거리,인천광역시 동구 송화로 3-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송화로 3-1 버스정류장,126.6311197,37.4773658,인근좌표,28140,새주소,인천광역시 동구 송화로  3-1,인천광역시 동구,NULL,,,,
2583,동구,송림시장,인천광역시 동구 금곡로 84-1 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 금곡로 84-1 버스정류장,126.6448252,37.4734422,인근좌표,28140,새주소,인천광역시 동구 금곡로  84-1,인천광역시 동구,NULL,,,,
2584,동구,화평철교.화평동냉면거리,인천광역시 동구 송화로 2-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 송화로 2-2 버스정류장,126.6311197,37.4773658,인근좌표,28140,새주소,인천광역시 동구 송화로  2-2,인천광역시 동구,NULL,,,,
2585,동구,동산교회,인천광역시 동구 동산로 40 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 동산로 40 버스정류장,126.6482165,37.4715708,인근좌표,28140,새주소,인천광역시 동구 동산로  40,인천광역시 동구,NULL,,,,
2586,동구,동구청,인천광역시 동구 금곡로 60-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 금곡로 60-2 버스정류장,126.6421613,37.4732133,인근좌표,28140,새주소,인천광역시 동구 금곡로  60-2,인천광역시 동구,NULL,,,,
2587,동구,동산교회,인천광역시 동구 동산로 35-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 동산로 35-2 버스정류장,126.6484703,37.4712854,인근좌표,28140,새주소,인천광역시 동구 동산로  35-2,인천광역시 동구,NULL,,,,
2588,동구,미림극장,인천광역시 동구 화도진로 27-2 버스정류장,사물주소 확정,2020-05-19,인천광역시 동구 화도진로 27-2 버스정류장,126.6345942,37.4752976,인근좌표,28140,새주소,인천광역시 동구 화도진로  27-2,인천광역시 동구,NULL,,,,
